Locus_tag,T3s,C3s,A3s,G3s,cai,cbi,fop,enc,GC3s,GC,Len_sym,Len_aa,hydropathy,aromaticity,target
J112_07040,0.42647,0.47143,0.13287,0.17143,0.24391,0.06587,0.45509,48.57864,0.74251,0.61988,167.0,171.0,0.04035,0.04094,EG
J112_07045,0.4478,0.43243,0.14698,0.15676,0.26188,0.19848,0.51716,47.55521,0.73913,0.6435,437.0,446.0,0.02691,0.03587,EG
J112_07050,0.44418,0.57241,0.10573,0.12414,0.29913,0.24244,0.55762,38.27806,0.81041,0.62902,538.0,549.0,-0.20674,0.051,EG
J112_07055,0.51073,0.47755,0.1004,0.13878,0.26128,0.17241,0.51864,40.69616,0.8,0.62842,295.0,305.0,-0.26721,0.07213,EG
J112_07060,0.50685,0.51515,0.08205,0.12879,0.31347,0.2712,0.57203,36.40466,0.82415,0.6358,472.0,486.0,-0.1677,0.0679,EG
J112_07065,0.42857,0.61616,0.06931,0.11111,0.22775,0.10469,0.47458,38.58393,0.84746,0.64738,118.0,121.0,-0.06116,0.04132,EG
J112_07085,0.47284,0.45604,0.11111,0.14835,0.26237,0.19139,0.52099,41.73754,0.77531,0.64753,405.0,418.0,0.19737,0.04067,EG
J112_07095,0.38303,0.4881,0.1464,0.17143,0.28332,0.30138,0.59175,47.98576,0.7299,0.68695,485.0,493.0,-0.51947,0.03448,EG
J112_07100,0.36228,0.48438,0.16176,0.23214,0.28914,0.26872,0.57411,48.48271,0.68105,0.66171,533.0,538.0,-0.92881,0.05204,EG
J112_07105,0.31818,0.4875,0.16418,0.2125,0.23703,0.16234,0.51136,61.0,0.68182,0.64815,88.0,90.0,-0.15111,0.05556,EG
J112_07110,0.33447,0.44776,0.19934,0.25672,0.2631,0.21232,0.54569,48.00417,0.62944,0.64064,394.0,397.0,-1.07003,0.05542,EG
J112_07115,0.34961,0.48802,0.18362,0.23094,0.29801,0.24496,0.56667,48.03505,0.66667,0.6271,540.0,556.0,-0.66259,0.07014,EG
J112_07130,0.50685,0.48923,0.0981,0.11385,0.29457,0.2212,0.54933,38.94157,0.81867,0.65638,375.0,389.0,0.13882,0.04113,EG
J112_07155,0.32218,0.46242,0.2132,0.19444,0.22701,0.1283,0.47679,45.76746,0.65541,0.64457,711.0,724.0,-0.18246,0.03591,EG
J112_07160,0.33704,0.46024,0.18036,0.21827,0.25102,0.20892,0.52485,45.98798,0.66374,0.64616,684.0,699.0,-0.25293,0.04435,EG
J112_07165,0.51246,0.45828,0.1003,0.12996,0.27121,0.25553,0.55206,41.13277,0.80387,0.65894,826.0,863.0,-0.19537,0.07764,EG
J112_07175,0.33526,0.52646,0.13966,0.18783,0.25197,0.26136,0.5711,43.48024,0.72248,0.69219,436.0,444.0,-0.49392,0.05405,EG
J112_07195,0.43434,0.51724,0.09709,0.17241,0.28097,0.2127,0.53383,41.26473,0.77444,0.6472,133.0,137.0,-0.54964,0.05839,EG
J112_07200,0.35821,0.63529,0.02703,0.12941,0.30758,0.28527,0.58242,34.68309,0.85714,0.64158,91.0,93.0,0.07527,0.04301,EG
J112_07205,0.46559,0.51449,0.11923,0.08333,0.25301,0.22263,0.54341,38.41558,0.82637,0.6677,311.0,323.0,-0.06532,0.06811,EG
J112_07215,0.4619,0.46914,0.11062,0.1358,0.28306,0.28829,0.57249,44.56954,0.78439,0.66175,269.0,271.0,0.19077,0.04797,EG
J112_07230,0.47368,0.42935,0.11047,0.11957,0.28564,0.31809,0.59204,38.06482,0.79602,0.68954,201.0,204.0,0.07549,0.04902,EG
J112_07245,0.39024,0.41935,0.19767,0.15054,0.18713,0.00947,0.40196,49.41984,0.69608,0.60063,102.0,106.0,0.21509,0.04717,EG
J112_07250,0.42579,0.45238,0.1,0.16017,0.2405,0.18946,0.51896,45.32822,0.76647,0.67306,501.0,521.0,0.18906,0.05566,EG
J112_t21133,0.32,0.20833,0.24,0.29167,0.15486,0.09091,0.42308,2.0,0.5,0.58333,26.0,28.0,0.27857,0.0,EG
J112_07275,0.46389,0.45914,0.09426,0.1323,0.27763,0.26036,0.55516,40.97033,0.79715,0.67242,562.0,579.0,0.45544,0.05699,EG
J112_07280,0.36702,0.43415,0.17327,0.19512,0.26144,0.16125,0.51073,44.11052,0.67811,0.60864,233.0,247.0,0.20283,0.03644,EG
J112_07430,0.55172,0.44944,0.0566,0.11798,0.29032,0.33285,0.59474,37.69189,0.84211,0.68394,190.0,193.0,-0.08601,0.02073,EG
J112_07435,0.48374,0.48921,0.07752,0.11151,0.27452,0.26441,0.56209,39.4272,0.83333,0.67921,306.0,319.0,0.07962,0.04075,EG
J112_07440,0.48466,0.53743,0.06686,0.08556,0.24453,0.15768,0.5,36.95941,0.86715,0.69767,414.0,430.0,0.09605,0.03488,EG
J112_07450,0.4386,0.56707,0.07973,0.10061,0.29929,0.27329,0.57609,38.79034,0.84511,0.67908,368.0,376.0,-0.06782,0.07181,EG
J112_07455,0.4869,0.56632,0.07854,0.07579,0.2952,0.26473,0.56789,35.63958,0.86881,0.67025,1090.0,1115.0,0.00188,0.05919,EG
J112_07460,0.51528,0.45161,0.07692,0.08871,0.2159,0.0875,0.45926,40.47307,0.85185,0.73114,270.0,274.0,0.41022,0.05839,EG
J112_07485,0.48538,0.40223,0.12222,0.15642,0.27576,0.25254,0.55122,44.43668,0.7561,0.65865,205.0,208.0,-0.02981,0.03846,EG
J112_07490,0.5,0.52688,0.07778,0.13978,0.29863,0.21639,0.53636,43.90421,0.81818,0.62424,110.0,110.0,-0.18636,0.06364,EG
J112_07495,0.41018,0.51491,0.10375,0.13008,0.27455,0.19727,0.52311,42.55453,0.79562,0.67943,411.0,418.0,0.18086,0.03589,EG
J112_07500,0.49667,0.56812,0.06192,0.08986,0.30468,0.24274,0.55556,35.19804,0.87121,0.66749,396.0,403.0,-0.1005,0.05459,EG
J112_07550,0.51673,0.40102,0.0955,0.11675,0.23908,0.22115,0.5259,41.08918,0.80848,0.72824,637.0,655.0,-0.00641,0.04427,EG
J112_07570,0.49609,0.41727,0.13653,0.08993,0.21201,0.16054,0.48852,38.47915,0.79672,0.69979,305.0,312.0,0.02724,0.03846,EG
J112_07580,0.48795,0.50971,0.09497,0.10194,0.28634,0.23164,0.54464,37.65313,0.83036,0.67241,224.0,232.0,0.3125,0.05603,EG
J112_07585,0.42322,0.53041,0.09507,0.10811,0.28463,0.26396,0.55927,37.34373,0.82067,0.68043,329.0,339.0,0.08761,0.0354,EG
J112_07600,0.42767,0.48256,0.1131,0.13953,0.24648,0.18615,0.51546,38.95821,0.77835,0.65672,194.0,201.0,0.09502,0.03483,EG
J112_07620,0.49169,0.48361,0.08642,0.1612,0.25758,0.17554,0.51456,40.31801,0.78883,0.64235,412.0,425.0,-0.15341,0.04706,EG
J112_07625,0.54472,0.39568,0.07752,0.15108,0.28432,0.17808,0.5098,39.16588,0.79739,0.67532,153.0,154.0,0.22532,0.01948,EG
J112_07645,0.48269,0.47368,0.14008,0.11797,0.25703,0.19077,0.52126,41.12598,0.78425,0.6548,635.0,646.0,-0.34272,0.07121,EG
J112_07720,0.43388,0.60678,0.08679,0.09153,0.3171,0.30013,0.58982,38.16904,0.8503,0.63225,334.0,339.0,0.03097,0.0531,EG
J112_07725,0.44582,0.48468,0.12647,0.11978,0.25773,0.19415,0.52228,40.86463,0.78713,0.64644,404.0,412.0,0.21699,0.04854,EG
J112_07730,0.5,0.4913,0.08738,0.13478,0.25044,0.11405,0.48062,43.5583,0.81008,0.64112,258.0,261.0,0.09962,0.05747,EG
J112_07745,0.5873,0.39706,0.10145,0.05882,0.28158,0.30404,0.56,37.61729,0.85333,0.60173,75.0,77.0,1.11299,0.05195,EG
J112_07755,0.46223,0.51339,0.09402,0.11756,0.2853,0.28868,0.58152,38.88137,0.81793,0.67276,736.0,766.0,-0.2265,0.08355,EG
J112_07775,0.34536,0.51869,0.11386,0.20561,0.23229,0.23156,0.54286,41.51682,0.72653,0.67876,245.0,248.0,-0.50282,0.03629,EG
J112_07785,0.32924,0.47917,0.16827,0.21528,0.23879,0.1943,0.51389,44.31684,0.67659,0.6621,504.0,511.0,-0.22172,0.0411,EG
J112_07790,0.29537,0.48328,0.15808,0.2462,0.26217,0.25393,0.55014,47.92514,0.65583,0.64343,369.0,373.0,-0.18177,0.03485,EG
J112_07795,0.30998,0.48534,0.17153,0.20033,0.22133,0.15886,0.49427,45.32256,0.68052,0.67808,698.0,701.0,-0.35606,0.02568,EG
J112_07805,0.58261,0.43284,0.06996,0.06716,0.25023,0.22212,0.52281,37.63985,0.87719,0.66234,285.0,308.0,0.73831,0.0974,EG
J112_07865,0.50318,0.5082,0.07951,0.09563,0.29281,0.28377,0.57778,36.50753,0.84938,0.67946,405.0,417.0,0.02182,0.06235,EG
J112_07900,0.4,0.6,0.17172,0.07368,0.29512,0.15556,0.52101,34.36288,0.79832,0.63686,119.0,123.0,-0.2122,0.07317,EG
J112_07905,0.4955,0.44309,0.11538,0.12195,0.21057,0.1407,0.48551,40.02107,0.79348,0.65263,276.0,285.0,0.14667,0.05263,EG
J112_07925,0.28095,0.45631,0.17456,0.26578,0.23797,0.15982,0.49568,45.93487,0.62419,0.63344,926.0,933.0,-0.07363,0.04287,EG
J112_07975,0.43701,0.46405,0.13433,0.15359,0.26301,0.21477,0.53571,44.15521,0.75298,0.66182,336.0,344.0,-0.10698,0.0843,EG
J112_08015,0.46362,0.5064,0.07186,0.117,0.26285,0.24423,0.55,38.51398,0.83333,0.70473,600.0,613.0,0.02936,0.05383,EG
J112_08020,0.51449,0.54331,0.0737,0.08661,0.28499,0.21559,0.54396,35.83519,0.86401,0.67156,728.0,750.0,-0.0788,0.07067,EG
J112_08120,0.51452,0.4947,0.10588,0.12014,0.27948,0.29784,0.59077,36.96339,0.81231,0.63235,325.0,340.0,-0.31059,0.10882,EG
J112_08125,0.5125,0.48611,0.09766,0.09028,0.28341,0.31642,0.59236,34.76111,0.83758,0.67702,314.0,322.0,-0.02484,0.06832,EG
J112_08215,0.46983,0.38868,0.17012,0.13962,0.2118,0.1016,0.46897,41.64468,0.73103,0.67789,290.0,297.0,0.13199,0.06397,EG
J112_08250,0.43741,0.50511,0.1276,0.15323,0.30358,0.24102,0.5492,41.76336,0.76606,0.62632,996.0,1041.0,-0.26311,0.10567,EG
J112_08260,0.3038,0.57895,0.10277,0.19298,0.25128,0.22106,0.55031,43.30582,0.74528,0.70186,318.0,322.0,-0.67205,0.02484,EG
J112_08265,0.48366,0.35714,0.11728,0.17582,0.22776,0.17538,0.49474,41.35981,0.73158,0.64686,190.0,202.0,0.47277,0.08416,EG
J112_08300,0.48902,0.573,0.07407,0.101,0.30479,0.28159,0.58019,36.56358,0.85364,0.64217,1141.0,1184.0,-0.19645,0.07432,EG
J112_08325,0.43567,0.43669,0.13889,0.17313,0.25908,0.26507,0.55862,42.66219,0.73103,0.64583,435.0,448.0,-0.33326,0.07143,EG
J112_08330,0.49219,0.46043,0.13433,0.15827,0.27262,0.10735,0.47305,49.12593,0.76048,0.62353,167.0,170.0,-0.18588,0.07059,EG
J112_08340,0.41315,0.49102,0.15145,0.1497,0.27201,0.25282,0.56106,46.30135,0.7469,0.63408,565.0,583.0,-0.23053,0.07033,EG
J112_08345,0.4881,0.48792,0.10674,0.14976,0.27022,0.24226,0.55365,41.98661,0.78541,0.63428,233.0,247.0,-0.06397,0.09312,EG
J112_08350,0.42391,0.37838,0.11458,0.21622,0.26229,0.29655,0.56034,45.94679,0.69828,0.60317,116.0,126.0,0.75476,0.15079,EG
J112_08355,0.55435,0.41071,0.07447,0.09821,0.19631,0.22402,0.51304,40.84455,0.84348,0.664,115.0,125.0,0.8144,0.104,EG
J112_08375,0.51662,0.47884,0.06897,0.12698,0.29405,0.25921,0.56132,38.3803,0.83019,0.66667,424.0,429.0,0.12261,0.05594,EG
J112_08390,0.31385,0.46012,0.20711,0.18814,0.21346,0.1067,0.46524,46.97836,0.65954,0.65507,561.0,575.0,-0.22904,0.0313,EG
J112_08395,0.34396,0.51899,0.17045,0.16139,0.25179,0.22477,0.54324,46.15524,0.72027,0.67329,740.0,755.0,-0.4306,0.03576,EG
J112_08400,0.2885,0.42834,0.20713,0.25407,0.23365,0.15941,0.49006,48.48373,0.60511,0.62045,704.0,714.0,0.0014,0.03501,EG
J112_08420,0.47812,0.55614,0.0531,0.07833,0.31057,0.32745,0.60145,36.24018,0.88406,0.69718,414.0,437.0,0.30618,0.07094,EG
J112_08425,0.54348,0.42407,0.04878,0.11461,0.2482,0.23004,0.53562,34.78408,0.85224,0.72539,379.0,386.0,0.20466,0.03368,EG
J112_08430,0.5,0.47317,0.05612,0.0878,0.22433,0.15312,0.49321,39.72161,0.86878,0.72861,221.0,226.0,0.54602,0.02212,EG
J112_08515,0.4812,0.57746,0.1,0.05634,0.2892,0.28231,0.5744,35.54567,0.86905,0.67622,336.0,349.0,0.00888,0.04585,EG
J112_08540,0.39921,0.56478,0.1194,0.1196,0.2913,0.19395,0.52802,39.36672,0.79941,0.65903,339.0,349.0,-0.04155,0.04298,EG
J112_08545,0.43032,0.51029,0.0907,0.11111,0.24878,0.22271,0.54545,38.23151,0.82012,0.70398,517.0,527.0,0.16603,0.03985,EG
J112_08550,0.48498,0.39759,0.12971,0.13655,0.24897,0.18716,0.51264,46.23039,0.76534,0.66199,277.0,285.0,0.10035,0.03158,EG
J112_08565,0.47851,0.4757,0.09863,0.10486,0.26736,0.18511,0.51628,37.39426,0.82093,0.69711,430.0,438.0,0.20434,0.03653,EG
J112_08570,0.40845,0.46784,0.12871,0.16667,0.26679,0.23988,0.5457,44.84137,0.74194,0.63158,372.0,380.0,0.06737,0.06579,EG
J112_08575,0.35065,0.55376,0.13253,0.15054,0.30918,0.29363,0.58937,46.2332,0.75845,0.63968,207.0,210.0,-0.23571,0.04762,EG
J112_08580,0.40764,0.40449,0.17178,0.18539,0.25526,0.10758,0.47716,51.51106,0.69036,0.64725,197.0,206.0,0.33107,0.08252,EG
J112_08585,0.37234,0.53774,0.10101,0.16038,0.26647,0.22877,0.54202,41.96383,0.77311,0.66803,238.0,244.0,0.03729,0.04098,EG
J112_08590,0.41346,0.4375,0.15837,0.15,0.25582,0.19617,0.51908,43.57747,0.72901,0.65062,262.0,270.0,0.31148,0.06296,EG
J112_08595,0.44762,0.46667,0.09174,0.14167,0.26193,0.17781,0.51538,39.35397,0.79231,0.6829,260.0,267.0,0.33258,0.04494,EG
J112_08600,0.36905,0.51546,0.11765,0.19588,0.28408,0.18325,0.52727,46.73008,0.73636,0.62609,110.0,115.0,-0.27913,0.04348,EG
J112_08615,0.47959,0.44944,0.10837,0.15056,0.28221,0.23051,0.54509,40.65942,0.77756,0.65504,499.0,516.0,-0.13837,0.06589,EG
J112_08625,0.44545,0.43882,0.09442,0.17722,0.26981,0.19285,0.5188,41.08825,0.7594,0.66299,266.0,272.0,0.24632,0.02206,EG
J112_08630,0.42424,0.45014,0.11672,0.21652,0.28808,0.21139,0.5466,47.37801,0.71537,0.62764,397.0,410.0,-0.07805,0.07073,EG
J112_08635,0.48858,0.34167,0.15584,0.15417,0.20608,0.11396,0.47328,47.93085,0.72137,0.65926,262.0,270.0,0.30037,0.04815,EG
J112_08655,0.45682,0.555,0.09711,0.08,0.24972,0.19362,0.51868,35.77612,0.84835,0.66384,455.0,472.0,0.01758,0.03602,EG
J112_08660,0.47393,0.4542,0.12727,0.15649,0.24601,0.15426,0.50347,43.23778,0.76042,0.62333,288.0,300.0,-0.24767,0.09667,EG
J112_08670,0.33929,0.53512,0.12254,0.20248,0.29551,0.33197,0.61416,44.37072,0.72743,0.69649,565.0,570.0,-0.9714,0.02632,EG
J112_08675,0.37656,0.5257,0.12469,0.19393,0.26996,0.28384,0.5902,44.3364,0.73725,0.69644,510.0,515.0,-1.05845,0.0233,EG
J112_08680,0.29389,0.48352,0.24812,0.22711,0.30274,0.29442,0.5905,42.90564,0.62018,0.64327,337.0,342.0,-1.43216,0.04678,EG
J112_08685,0.30362,0.40863,0.26005,0.28173,0.30794,0.25766,0.56904,46.17476,0.56485,0.6156,478.0,483.0,-0.8706,0.0352,EG
J112_08695,0.28931,0.53826,0.17325,0.21108,0.27773,0.26974,0.57275,47.66472,0.6836,0.65983,433.0,439.0,-0.7492,0.05467,EG
J112_t21135,0.4,0.3,0.06667,0.4,0.19347,-0.1223,0.38095,47.0,0.57143,0.58667,21.0,25.0,-1.1,0.2,EG
J112_08715,0.50655,0.54961,0.07093,0.08225,0.29088,0.26888,0.56965,36.41387,0.87089,0.67552,883.0,904.0,-0.21604,0.06416,EG
J112_08720,0.44693,0.63784,0.08549,0.10541,0.31425,0.22889,0.55128,35.3128,0.84615,0.63063,468.0,481.0,-0.35052,0.06029,EG
J112_08725,0.48845,0.49143,0.09718,0.12286,0.24273,0.19517,0.5203,40.80042,0.81218,0.6724,394.0,407.0,-0.18305,0.06143,EG
J112_08735,0.53096,0.55405,0.06643,0.08784,0.30652,0.30547,0.58916,33.84431,0.87161,0.66018,701.0,719.0,-0.32865,0.06676,EG
J112_08760,0.5122,0.54722,0.06258,0.09685,0.27749,0.2328,0.5464,34.62405,0.86548,0.66392,959.0,972.0,-0.24228,0.0607,EG
J112_08780,0.33034,0.47131,0.18635,0.21414,0.2496,0.21045,0.53392,47.68539,0.66432,0.6539,1135.0,1149.0,-0.45587,0.03307,EG
J112_08790,0.4717,0.62963,0.03704,0.03704,0.22575,0.20909,0.53968,32.91814,0.93651,0.6875,63.0,64.0,-1.10781,0.01562,EG
J112_08795,0.46392,0.57407,0.11538,0.07407,0.24968,0.22973,0.55118,36.1868,0.84252,0.66408,127.0,129.0,-0.61085,0.06202,EG
J112_08825,0.47308,0.50333,0.0942,0.13333,0.25823,0.21262,0.53529,38.76054,0.80588,0.66193,340.0,352.0,-0.1267,0.07386,EG
J112_08830,0.48844,0.4479,0.08734,0.13802,0.25295,0.22049,0.52716,40.921,0.8,0.69073,810.0,831.0,0.04428,0.04813,EG
J112_08840,0.49281,0.47799,0.07483,0.11006,0.26261,0.23133,0.54624,37.3428,0.83526,0.69792,346.0,352.0,0.22642,0.05398,EG
J112_08845,0.42581,0.60942,0.05573,0.06371,0.29038,0.24644,0.56234,33.97806,0.89567,0.71287,393.0,404.0,0.20446,0.03465,EG
J112_08850,0.47727,0.58755,0.0766,0.03891,0.30359,0.31832,0.59155,32.9464,0.90141,0.68367,284.0,294.0,0.32007,0.04082,EG
J112_08855,0.44551,0.59116,0.07927,0.03315,0.2933,0.32303,0.59847,33.65104,0.90281,0.71917,391.0,400.0,0.29425,0.0425,EG
J112_08860,0.50855,0.55303,0.0535,0.07955,0.30162,0.28713,0.5786,33.82195,0.88629,0.68947,299.0,307.0,-0.08502,0.05212,EG
J112_08870,0.51027,0.61145,0.07051,0.03614,0.32307,0.35147,0.61917,30.98945,0.91192,0.67923,386.0,398.0,-0.11784,0.0804,EG
J112_08875,0.50407,0.543,0.05483,0.07125,0.29789,0.3052,0.58862,34.80169,0.89059,0.71135,457.0,470.0,0.0266,0.05319,EG
J112_09010,0.4359,0.45455,0.08025,0.16043,0.17601,0.08357,0.45918,47.60018,0.78061,0.70772,196.0,203.0,-0.23054,0.04926,EG
J112_09015,0.42547,0.51955,0.11144,0.13128,0.2404,0.18418,0.51961,41.10707,0.79167,0.6478,408.0,424.0,-0.15873,0.07075,EG
J112_09045,0.42857,0.47761,0.136,0.1306,0.2452,0.18006,0.50502,42.98164,0.76923,0.65038,299.0,307.0,0.14365,0.0456,EG
J112_09065,0.45225,0.47482,0.13437,0.16307,0.25565,0.16467,0.50313,47.06705,0.74948,0.6262,479.0,486.0,-0.16708,0.06173,EG
J112_09070,0.45806,0.40805,0.13333,0.1954,0.19928,0.03488,0.42929,46.10447,0.71717,0.6409,198.0,207.0,-0.15942,0.07246,EG
J112_09085,0.28188,0.50299,0.17419,0.23353,0.24247,0.12743,0.47396,52.05732,0.65625,0.63746,192.0,194.0,-0.08763,0.03608,EG
J112_09135,0.45946,0.40865,0.13918,0.13942,0.20941,0.0689,0.4469,42.8954,0.75221,0.66087,226.0,230.0,0.06478,0.03043,EG
J112_09150,0.44398,0.50916,0.11719,0.08425,0.25822,0.20556,0.52174,38.9012,0.82274,0.69518,299.0,304.0,0.28191,0.02961,EG
J112_t21137,0.36842,0.3,0.15789,0.35,0.215,0.14286,0.52174,27.5,0.56522,0.61111,23.0,24.0,-0.55417,0.125,EG
J112_09235,0.48072,0.53303,0.08434,0.10251,0.26836,0.18956,0.52495,38.44856,0.84032,0.6583,501.0,518.0,0.00019,0.07143,EG
J112_09265,0.32283,0.43333,0.22476,0.20175,0.23528,0.19496,0.52019,44.00967,0.6382,0.68308,644.0,650.0,-0.61554,0.01692,EG
J112_09270,0.26959,0.51385,0.22118,0.21846,0.27419,0.27273,0.57975,45.0221,0.64051,0.70295,395.0,395.0,-1.59165,0.00253,EG
J112_09310,0.37255,0.41714,0.19255,0.2,0.25759,0.21311,0.53061,53.33382,0.66327,0.6534,196.0,201.0,-0.26766,0.06965,EG
J112_09375,0.34184,0.39407,0.19617,0.27542,0.21089,0.17949,0.5188,50.03772,0.6015,0.61009,266.0,271.0,-0.87306,0.05535,EG
J112_09530,0.37651,0.4844,0.16667,0.15271,0.23738,0.20502,0.52192,42.79624,0.7256,0.68384,707.0,718.0,-0.40877,0.02786,EG
J112_09680,0.32993,0.53061,0.14516,0.1895,0.26427,0.29075,0.58612,43.55053,0.71722,0.67511,389.0,395.0,-0.74582,0.03291,EG
J112_09715,0.33195,0.41905,0.22908,0.25524,0.24648,0.16267,0.50556,52.0717,0.60413,0.62612,629.0,633.0,-0.6981,0.02844,EG
J112_09725,0.45394,0.50219,0.1141,0.14745,0.27668,0.21092,0.53553,43.94999,0.78046,0.64315,788.0,808.0,-0.33057,0.05074,EG
J112_09730,0.48366,0.34444,0.10559,0.21667,0.26295,0.21119,0.51042,47.93819,0.70833,0.60447,192.0,209.0,0.7201,0.11483,EG
J112_09750,0.38614,0.51724,0.1028,0.18966,0.30802,0.24675,0.56061,41.78239,0.75,0.61443,132.0,134.0,-0.0791,0.06716,EG
J112_09775,0.45547,0.50482,0.09877,0.13133,0.29619,0.21373,0.53947,39.65341,0.80154,0.66171,912.0,941.0,0.0847,0.06482,EG
J112_09780,0.36199,0.40816,0.18421,0.24898,0.25084,0.19447,0.51943,45.09597,0.63604,0.65029,283.0,285.0,-0.67193,0.02807,EG
J112_09800,0.28998,0.46472,0.15034,0.27607,0.25415,0.17758,0.50882,45.62742,0.63501,0.64005,737.0,739.0,-0.14398,0.023,EG
J112_09830,0.26479,0.5381,0.15027,0.21667,0.26024,0.23944,0.55579,41.95672,0.6867,0.67577,466.0,476.0,-0.59454,0.03361,EG
J112_09835,0.27957,0.47642,0.17105,0.24764,0.24191,0.14489,0.4958,45.9795,0.64286,0.65553,476.0,479.0,-0.30522,0.04384,EG
J112_09855,0.5,0.46914,0.09524,0.12346,0.30234,0.19198,0.51042,32.39582,0.8125,0.67333,96.0,100.0,-0.227,0.02,EG
J112_09860,0.44737,0.44086,0.11905,0.17204,0.23661,0.24898,0.54455,49.88443,0.74257,0.65064,101.0,104.0,-0.09615,0.04808,EG
J112_09865,0.42548,0.52286,0.12967,0.10934,0.29429,0.28037,0.57762,40.74893,0.79422,0.65916,554.0,577.0,0.00832,0.04853,EG
J112_09885,0.31285,0.47208,0.1547,0.25381,0.25804,0.23757,0.54405,50.35311,0.65639,0.64348,454.0,460.0,-0.50109,0.03478,EG
J112_09900,0.43478,0.41739,0.12442,0.18696,0.23751,0.09966,0.47656,44.10497,0.72656,0.62963,256.0,261.0,0.34828,0.05364,EG
J112_09905,0.52941,0.3252,0.10684,0.13821,0.27594,0.26973,0.53906,43.39993,0.76953,0.66667,256.0,264.0,0.93523,0.07197,EG
J112_09910,0.4702,0.41441,0.10897,0.15015,0.23853,0.16459,0.49451,43.73183,0.76923,0.6757,364.0,369.0,0.1168,0.03794,EG
J112_09925,0.46212,0.48701,0.11429,0.11364,0.28465,0.28767,0.57817,38.61572,0.80236,0.6869,339.0,346.0,0.02341,0.0578,EG
J112_09950,0.43207,0.52506,0.1202,0.10979,0.26907,0.27,0.56992,38.32936,0.80297,0.66599,472.0,494.0,-0.25324,0.06478,EG
J112_09960,0.29508,0.55429,0.16352,0.18286,0.24844,0.19068,0.5225,46.39479,0.71,0.65185,400.0,405.0,-0.28543,0.05432,EG
J112_09975,0.36508,0.45402,0.16099,0.23563,0.2539,0.16778,0.51351,49.17313,0.67076,0.66585,407.0,410.0,-0.74195,0.03171,EG
J112_10000,0.46429,0.52101,0.15702,0.16807,0.34254,0.31175,0.59477,42.17757,0.7451,0.56813,153.0,159.0,-0.45472,0.06289,EG
J112_10010,0.39412,0.47342,0.15616,0.14937,0.24765,0.14537,0.49886,44.79183,0.73455,0.64889,437.0,450.0,0.21622,0.05778,EG
J112_10045,0.38065,0.39412,0.21472,0.19412,0.17256,0.0723,0.4433,45.52989,0.64948,0.65136,194.0,196.0,-0.20102,0.03571,EG
J112_10050,0.25641,0.41053,0.22022,0.25965,0.20837,0.14249,0.47826,45.58775,0.58075,0.64499,322.0,323.0,-0.18762,0.01548,EG
J112_10130,0.45955,0.45821,0.14414,0.13256,0.24222,0.17551,0.51139,44.63351,0.76203,0.65684,395.0,407.0,-0.19312,0.03686,EG
J112_10150,0.35,0.47887,0.15385,0.19366,0.21269,0.14631,0.49201,47.72503,0.70288,0.66562,313.0,317.0,-0.7489,0.05994,EG
J112_10170,0.27872,0.46967,0.16066,0.25505,0.22155,0.16394,0.49108,45.61893,0.6406,0.64898,729.0,735.0,-0.16531,0.03265,EG
J112_10205,0.43636,0.52548,0.10239,0.12739,0.26758,0.22989,0.55493,40.62387,0.80282,0.65486,355.0,367.0,-0.38801,0.08447,EG
J112_10210,0.46939,0.5719,0.11859,0.0915,0.29356,0.22522,0.55026,38.42928,0.82804,0.6407,378.0,398.0,-0.3608,0.0804,EG
J112_10310,0.324,0.45907,0.17121,0.2242,0.27077,0.22242,0.53312,46.05244,0.66246,0.67086,317.0,318.0,-0.18333,0.04088,EG
J112_10335,0.46154,0.46057,0.08421,0.14511,0.22149,0.13687,0.4883,40.73219,0.79532,0.69122,342.0,353.0,0.24929,0.05382,EG
J112_10470,0.53403,0.46025,0.06731,0.10042,0.26329,0.20133,0.52,37.07069,0.848,0.64151,250.0,265.0,1.08189,0.08679,EG
J112_10480,0.45631,0.54377,0.1,0.08488,0.26852,0.2736,0.56934,39.33018,0.84185,0.65961,411.0,425.0,0.00235,0.06588,EG
J112_10485,0.53488,0.52614,0.05147,0.08824,0.28987,0.28947,0.57647,36.37711,0.87941,0.66082,340.0,342.0,0.1693,0.06725,EG
J112_10490,0.48923,0.5376,0.08772,0.06685,0.28754,0.3206,0.59113,35.95047,0.867,0.68293,406.0,410.0,-0.17073,0.05854,EG
J112_10495,0.47649,0.54011,0.09649,0.07219,0.33067,0.32291,0.59903,35.69443,0.85507,0.66903,414.0,423.0,0.09645,0.04965,EG
J112_10500,0.49141,0.53681,0.07166,0.09202,0.32236,0.34297,0.61081,37.96582,0.85946,0.66578,370.0,377.0,-0.0565,0.05836,EG
J112_10505,0.51976,0.50524,0.09117,0.08639,0.30258,0.27729,0.5641,36.61479,0.84848,0.65904,429.0,437.0,0.07826,0.05721,EG
J112_10555,0.27132,0.3913,0.25564,0.26812,0.2588,0.14578,0.47813,46.74467,0.55625,0.59375,320.0,320.0,0.08687,0.0375,EG
J112_10730,0.38272,0.50947,0.17647,0.13081,0.25465,0.22117,0.54012,44.09393,0.74383,0.63803,1296.0,1327.0,-0.20143,0.0731,EG
J112_10860,0.2988,0.49141,0.18077,0.2268,0.22458,0.18609,0.5287,51.06277,0.65861,0.64897,331.0,339.0,-0.79853,0.04425,EG
